CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;GeographyKey;City;StateProvinceCode;StateProvinceName;CountryRegionCode;EnglishCountryRegionName;SpanishCountryRegionName;FrenchCountryRegionName;PostalCode;SalesTerritoryKey;IpAddressLocator;ResellerKey;GeographyKey;ResellerAlternateKey;Phone;BusinessType;ResellerName;NumberEmployees;OrderFrequency;OrderMonth;FirstOrderYear;LastOrderYear;ProductLine;AddressLine1;AddressLine2;AnnualSales;BankName;MinPaymentType;MinPaymentAmount;AnnualRevenue;YearOpened;ï»¿ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;PromotionKey;CurrencyKey;SalesTerritoryKey;SalesOrderNumber;SalesOrderLineNumber;RevisionNumber;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;CarrierTrackingNumber;CustomerPONumber;OrderDate;DueDate;ShipDate
17056;6;AW00017056;;Shaun;H;Lal;FALSE;16/9/1969;S;;M;shaun9@adventure-works.com;110000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;7754 Lafayette Street;;1 (11) 500 555-0146;22/9/2005;2-5 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;476;20130522;20130603;20130529;17056;1;6;9;SO58458;2;1;1;69.99;69.99;0;0;261.763;261.763;69.99;55.992;17.498;NULL;NULL;2013-05-22 00:00:00.000;2013-06-03 00:00:00.000;2013-05-29 00:00:00.000
17056;6;AW00017056;;Shaun;H;Lal;FALSE;16/9/1969;S;;M;shaun9@adventure-works.com;110000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;7754 Lafayette Street;;1 (11) 500 555-0146;22/9/2005;2-5 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;476;20130522;20130603;20130529;17056;1;6;9;SO58458;2;1;1;69.99;69.99;0;0;261.763;261.763;69.99;55.992;17.498;NULL;NULL;2013-05-22 00:00:00.000;2013-06-03 00:00:00.000;2013-05-29 00:00:00.000
27284;637;AW00027284;;Danielle;Y;Bailey;FALSE;4/3/1967;M;;F;danielle18@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;9372 Colfax Street;#303;927-555-0190;25/11/2007;0-1 Miles;637;Seattle;WA;Washington;US;United States;Estados Unidos;États-Unis;98104;1;203.0.113.130;1;637;AW00000001;245-555-0173;Value Added Reseller;A Bike Store;2;S;5;2005;2006;Road;2251 Elliot Avenue;;300000;International Bank;;;30000;1974;541;20130524;20130605;20130531;27284;1;100;1;SO58554;1;1;1;28.99;28.99;0;0;108.423;108.423;28.99;23.192;0.7248;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
27284;637;AW00027284;;Danielle;Y;Bailey;FALSE;4/3/1967;M;;F;danielle18@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;9372 Colfax Street;#303;927-555-0190;25/11/2007;0-1 Miles;637;Seattle;WA;Washington;US;United States;Estados Unidos;États-Unis;98104;1;203.0.113.130;1;637;AW00000001;245-555-0173;Value Added Reseller;A Bike Store;2;S;5;2005;2006;Road;2251 Elliot Avenue;;300000;International Bank;;;30000;1974;530;20130524;20130605;20130531;27284;1;100;1;SO58554;2;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
27284;637;AW00027284;;Danielle;Y;Bailey;FALSE;4/3/1967;M;;F;danielle18@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;9372 Colfax Street;#303;927-555-0190;25/11/2007;0-1 Miles;637;Seattle;WA;Washington;US;United States;Estados Unidos;États-Unis;98104;1;203.0.113.130;1;637;AW00000001;245-555-0173;Value Added Reseller;A Bike Store;2;S;5;2005;2006;Road;2251 Elliot Avenue;;300000;International Bank;;;30000;1974;217;20130524;20130605;20130531;27284;1;100;1;SO58554;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
27284;637;AW00027284;;Danielle;Y;Bailey;FALSE;4/3/1967;M;;F;danielle18@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;9372 Colfax Street;#303;927-555-0190;25/11/2007;0-1 Miles;637;Seattle;WA;Washington;US;United States;Estados Unidos;États-Unis;98104;1;203.0.113.130;1;637;AW00000001;245-555-0173;Value Added Reseller;A Bike Store;2;S;5;2005;2006;Road;2251 Elliot Avenue;;300000;International Bank;;;30000;1974;491;20130524;20130605;20130531;27284;1;100;1;SO58554;4;1;1;53.99;53.99;0;0;415.723;415.723;53.99;43.192;13.498;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
25174;491;AW00025174;;Monica;;Smith;FALSE;13/8/1962;M;;F;monica9@adventure-works.com;90000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;4;4214 Willbrook Court;;822-555-0184;25/11/2007;5-10 Miles;491;Billings;MT;Montana;US;United States;Estados Unidos;États-Unis;59101;1;192.0.2.238;38;491;AW00000038;867-555-0114;Specialty Bike Shop;Finer Mart;46;A;6;2007;2008;Touring;640 South 994th St. W.;;1500000;Primary International;;;150000;2001;540;20130524;20130605;20130531;25174;1;100;1;SO58555;1;1;1;32.6;32.6;0;0;121.924;121.924;32.6;2.608;0.815;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
25174;491;AW00025174;;Monica;;Smith;FALSE;13/8/1962;M;;F;monica9@adventure-works.com;90000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;4;4214 Willbrook Court;;822-555-0184;25/11/2007;5-10 Miles;491;Billings;MT;Montana;US;United States;Estados Unidos;États-Unis;59101;1;192.0.2.238;38;491;AW00000038;867-555-0114;Specialty Bike Shop;Finer Mart;46;A;6;2007;2008;Touring;640 South 994th St. W.;;1500000;Primary International;;;150000;2001;222;20130524;20130605;20130531;25174;1;100;1;SO58555;2;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
25174;491;AW00025174;;Monica;;Smith;FALSE;13/8/1962;M;;F;monica9@adventure-works.com;90000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;4;4214 Willbrook Court;;822-555-0184;25/11/2007;5-10 Miles;491;Billings;MT;Montana;US;United States;Estados Unidos;États-Unis;59101;1;192.0.2.238;38;491;AW00000038;867-555-0114;Specialty Bike Shop;Finer Mart;46;A;6;2007;2008;Touring;640 South 994th St. W.;;1500000;Primary International;;;150000;2001;465;20130524;20130605;20130531;25174;1;100;1;SO58555;3;1;1;24.49;24.49;0;0;91.593;91.593;24.49;19.592;0.6123;NULL;NULL;2013-05-24 00:00:00.000;2013-06-05 00:00:00.000;2013-05-31 00:00:00.000
22968;633;AW00022968;;Logan;L;Perez;FALSE;16/4/1975;S;;M;logan38@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;1;9170 Treat Blvd.;;556-555-0120;26/11/2007;5-10 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;536;20130525;20130606;20130601;22968;1;100;1;SO58605;1;1;1;29.99;29.99;0;0;112.163;112.163;29.99;23.992;0.7498;NULL;NULL;2013-05-25 00:00:00.000;2013-06-06 00:00:00.000;2013-06-01 00:00:00.000
22968;633;AW00022968;;Logan;L;Perez;FALSE;16/4/1975;S;;M;logan38@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;1;9170 Treat Blvd.;;556-555-0120;26/11/2007;5-10 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;480;20130525;20130606;20130601;22968;2;100;1;SO58605;2;1;1;2.29;2.29;0;0;0.8565;0.8565;2.29;0.1832;0.0573;NULL;NULL;2013-05-25 00:00:00.000;2013-06-06 00:00:00.000;2013-06-01 00:00:00.000
14173;213;AW00014173;;Tonya;;Shan;FALSE;21/4/1945;M;;F;tonya10@adventure-works.com;70000;5;1;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;3;"88, rue Georges-Clémenceau";;1 (11) 500 555-0114;26/11/2007;10+ Miles;213;Verrieres Le Buisson;91;Essonne;FR;France;Francia;France;91370;7;198.51.100.214;67;213;AW00000067;1 (11) 500 555-0127;Value Added Reseller;Self-Contained Cycle Parts Company;4;S;6;2006;2008;Road;"12, rue des Grands Champs";;300000;United Security;;;30000;1980;540;20130525;20130606;20130601;14173;1;100;7;SO58612;1;1;1;32.6;32.6;0;0;121.924;121.924;32.6;2.608;0.815;NULL;NULL;2013-05-25 00:00:00.000;2013-06-06 00:00:00.000;2013-06-01 00:00:00.000
14173;213;AW00014173;;Tonya;;Shan;FALSE;21/4/1945;M;;F;tonya10@adventure-works.com;70000;5;1;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;3;"88, rue Georges-Clémenceau";;1 (11) 500 555-0114;26/11/2007;10+ Miles;213;Verrieres Le Buisson;91;Essonne;FR;France;Francia;France;91370;7;198.51.100.214;67;213;AW00000067;1 (11) 500 555-0127;Value Added Reseller;Self-Contained Cycle Parts Company;4;S;6;2006;2008;Road;"12, rue des Grands Champs";;300000;United Security;;;30000;1980;529;20130525;20130606;20130601;14173;1;100;7;SO58612;2;1;1;3.99;3.99;0;0;14.923;14.923;3.99;0.3192;0.0998;NULL;NULL;2013-05-25 00:00:00.000;2013-06-06 00:00:00.000;2013-06-01 00:00:00.000
14173;213;AW00014173;;Tonya;;Shan;FALSE;21/4/1945;M;;F;tonya10@adventure-works.com;70000;5;1;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;3;"88, rue Georges-Clémenceau";;1 (11) 500 555-0114;26/11/2007;10+ Miles;213;Verrieres Le Buisson;91;Essonne;FR;France;Francia;France;91370;7;198.51.100.214;67;213;AW00000067;1 (11) 500 555-0127;Value Added Reseller;Self-Contained Cycle Parts Company;4;S;6;2006;2008;Road;"12, rue des Grands Champs";;300000;United Security;;;30000;1980;480;20130525;20130606;20130601;14173;1;100;7;SO58612;3;1;1;2.29;2.29;0;0;0.8565;0.8565;2.29;0.1832;0.0573;NULL;NULL;2013-05-25 00:00:00.000;2013-06-06 00:00:00.000;2013-06-01 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;528;20130526;20130607;20130602;25124;1;6;9;SO58642;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;528;20130526;20130607;20130602;25124;1;6;9;SO58642;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;528;20130526;20130607;20130602;25124;1;6;9;SO58642;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;463;20130526;20130607;20130602;25124;1;6;9;SO58642;2;1;1;24.49;24.49;0;0;91.593;91.593;24.49;19.592;0.6123;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;463;20130526;20130607;20130602;25124;1;6;9;SO58642;2;1;1;24.49;24.49;0;0;91.593;91.593;24.49;19.592;0.6123;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;463;20130526;20130607;20130602;25124;1;6;9;SO58642;2;1;1;24.49;24.49;0;0;91.593;91.593;24.49;19.592;0.6123;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;217;20130526;20130607;20130602;25124;1;6;9;SO58642;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;217;20130526;20130607;20130602;25124;1;6;9;SO58642;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
25124;6;AW00025124;;Keith;J;Xu;FALSE;9/10/1967;S;;M;keith7@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;8531 Doncaster Dr;;1 (11) 500 555-0112;27/11/2007;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;217;20130526;20130607;20130602;25124;1;6;9;SO58642;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
14491;359;AW00014491;;Isaac;;Bailey;FALSE;3/11/1953;S;;M;isaac15@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;82 Mt. Dell Dr.;;356-555-0182;27/11/2007;5-10 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;528;20130526;20130607;20130602;14491;1;100;4;SO58666;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
14491;359;AW00014491;;Isaac;;Bailey;FALSE;3/11/1953;S;;M;isaac15@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;82 Mt. Dell Dr.;;356-555-0182;27/11/2007;5-10 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;480;20130526;20130607;20130602;14491;1;100;4;SO58666;2;1;1;2.29;2.29;0;0;0.8565;0.8565;2.29;0.1832;0.0573;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
14491;359;AW00014491;;Isaac;;Bailey;FALSE;3/11/1953;S;;M;isaac15@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;82 Mt. Dell Dr.;;356-555-0182;27/11/2007;5-10 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;483;20130526;20130607;20130602;14491;1;100;4;SO58666;3;1;1;120;120;0;0;44.88;44.88;120;9.6;3;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;580;20130526;20130607;20130602;23119;1;6;9;SO58686;1;1;1;1700.99;1700.99;0;0;1082.51;1082.51;1700.99;1.360.792;425.248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;580;20130526;20130607;20130602;23119;1;6;9;SO58686;1;1;1;1700.99;1700.99;0;0;1082.51;1082.51;1700.99;1.360.792;425.248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;580;20130526;20130607;20130602;23119;1;6;9;SO58686;1;1;1;1700.99;1700.99;0;0;1082.51;1082.51;1700.99;1.360.792;425.248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;225;20130526;20130607;20130602;23119;1;6;9;SO58686;2;1;1;8.99;8.99;0;0;69.223;69.223;8.99;0.7192;0.2248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;225;20130526;20130607;20130602;23119;1;6;9;SO58686;2;1;1;8.99;8.99;0;0;69.223;69.223;8.99;0.7192;0.2248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;225;20130526;20130607;20130602;23119;1;6;9;SO58686;2;1;1;8.99;8.99;0;0;69.223;69.223;8.99;0.7192;0.2248;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
23119;6;AW00023119;;Gilbert;;Zhao;FALSE;11/3/1957;S;;M;gilbert8@adventure-works.com;70000;2;0;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;7827 11th;;1 (11) 500 555-0145;30/1/2007;5-10 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;488;20130526;20130607;20130602;23119;1;6;9;SO58686;3;1;1;53.99;53.99;0;0;415.723;415.723;53.99;43.192;13.498;NULL;NULL;2013-05-26 00:00:00.000;2013-06-07 00:00:00.000;2013-06-02 00:00:00.000
